name,text,context
Barney, I finally know what it's like to be embarrassed by my dad.," Barney, how is that awesome?  So you really believe that if we were in an open marriage that you would do better than me?"
Barney," Hey, uh, hey, Jerry, y... you really want to be out here like this?"," So our usual wager. Deal.  Oh, sorry, small-town preacher from the Midwest, is there a law against dancing?"
Barney," No, of course not. I... I just..."," Oh, sorry, small-town preacher from the Midwest, is there a law against dancing?  Oh, this club blows. Let's h*t the greatest party in the world, the streets of New York!"
Barney," Yeah! Let's do it! Uh, maybe fix the tie. But mostly, party!"," Oh, this club blows. Let's h*t the greatest party in the world, the streets of New York!  Okay, Jerry's gone; Let's break up."
Barney," (laughing): Hey, hey! There we go!"," You want to fight me? Well, I'll fight you, dummy! You don't even know!  Oh, look what I just ripped out of the ground!"
Barney, Oh...!," Oh, look what I just ripped out of the ground!  I just puked on the hood of that... police car! (Laughing)"
Barney," It's okay, Dad. I never thought tonight would be so awesome! So... next stop, strip club. The Lusty Leopard has a special..."," Too bad your playwright friend isn't a lawyer. Barney, I'm so sorry. I'm afraid this is what it's like hanging out with Crazy Jerry.  Oh, for corn's sake, Barney, I'm not drunk!"
Barney, What?," Oh, for corn's sake, Barney, I'm not drunk!  I told you, I don't party anymore, and you wouldn't take no for an answer. So... I used a little... sleight-of-hand... to make you think otherwise."
Barney, Whoa!," Here you go.  Bottoms up, amigo!"
Barney, But all those crazy things you did.," Bottoms up, amigo!  Do you happen to remember what a magician's best friend is?"
Barney, A drunk audience.," Do you happen to remember what a magician's best friend is?  You want to fight me? Well, I'll fight you, dummy!"
Barney," No, no, no. You don't even know! Right here!"," You want to fight me? Well, I'll fight you, dummy!  Look. Look what I just ripped out of the ground!"
Barney, Oh...!, Look. Look what I just ripped out of the ground!  What just happened?
Barney, What just happened?, Oh...!  I... I just puked on the hood of that... (siren blares)...police car.
Barney," Well, why do all those things?"," I... I just puked on the hood of that... (siren blares)...police car.  I figured if I showed you what... never stop partying really looked like, you'd realize you can't do it forever. (sighs heavily) Oh, well."
Barney, You lied to me all night for your own selfish reasons? Daddy...!," I figured if I showed you what... never stop partying really looked like, you'd realize you can't do it forever. (sighs heavily) Oh, well.  I wanted to hang out with you... you're my son. And since you didn't want to come with me and J.J. On that fishing tri... Fishing trip. I'll never make it back in time now."
Barney," Hey, you know, a... a pretty good magician like you probably knows how to, say, get out of a standard set of handcuffs.", I wanted to hang out with you... you're my son. And since you didn't want to come with me and J.J. On that fishing tri... Fishing trip. I'll never make it back in time now.  Perhaps.
Barney," Well, here's something you didn't know... I'm a pretty good magician, too.(They escape and run away)Abracadabra!", Perhaps.  Congratulations!
Barney, We need someplace to hide.," Hi, Robin. Could I have your phone number?  Where?"
Barney," No, Jerry, this is not the time to go to another club! We've got to get you back home in time for that trip. But there's no more trains, there's no cabs."," Where?  Well, uh... I do have a few driving students in the city."
Barney, Step on it! Jerry...," Well, uh... I do have a few driving students in the city.  Do not step on it."
Barney," Jerry, we have got to get you home in time for that fishing trip.", Do not step on it.  The laws are there to protect...
Barney, This is no time for laws!," The laws are there to protect...  Buckle up, Barney."
Barney, I am not going to buckle up!," Buckle up, Barney.  I am your father! You will listen to me!"
Barney, How did you do it?, And her fianc'? The guy's like a two.  Do what?
Barney," How did you become this? I mean, I love my life, but... I'm not sure I like loving it. Sure, strip clubs...", Do what?  You're drifting.
Barney," Hey, I'm trying to open up to you..."," You're drifting.  No, Mrs. Perkins, you're drifting! Go on, Barney."
Barney," When I think about going for anything more than that, I look at my life, and who I am, and... I'm too far gone. I'm broken."," No, Mrs. Perkins, you're drifting! Go on, Barney.  Son, I was far more broken than you'll ever be. And look at me now. Don't get me wrong... settling down is... a challenge. It's the biggest challenge of your life."
Barney,So how do you do it?," Son, I was far more broken than you'll ever be. And look at me now. Don't get me wrong... settling down is... a challenge. It's the biggest challenge of your life.  A magician never reveals his greatest trick. But I'll give you a hint. You gotta meet the right girl. Who knows? Maybe you'll meet her tomorrow."
Barney,Maybe I've met her already.," A magician never reveals his greatest trick. But I'll give you a hint. You gotta meet the right girl. Who knows? Maybe you'll meet her tomorrow.  And park. And emergency brake. I did have a good time tonight. And hey, if you want to go fishing, we got room in the boat."
Barney,Maybe some other time.," And park. And emergency brake. I did have a good time tonight. And hey, if you want to go fishing, we got room in the boat.  Okay. Oh, and, uh... thanks for taking such good care of this. It means a lot to me that you kept it safe all these years."
Barney,I'm going fishing with my dad.," Okay. Oh, and, uh... thanks for taking such good care of this. It means a lot to me that you kept it safe all these years.  This... sucks."
Barney, This... sucks.,I'm going fishing with my dad.
Barney," Invitations for the demolition of The Arcadian. As head of the project, I get to decide how we knock it down. I'm torn between training an actual coyote to use an ACME dynamite plunger, or hooking up a fuse to Eddie Van Halen's guitar that goes off the second he hits the last note to Hot For Teacher. Barney! Barney! Bar... No, no. I'm going to go coyote."," If you want to get back at those jerks, I have a proposition for you.  Wait. While no one wants to see a, uh, coyote wearing a little hard hat more than me, remember: Zoey's protest could still shut your whole project down."
Barney," Oh, come on. Zoey's not shutting anything down, standing out there with her stupid megaphone, screaming in the wind; butt cheeks trembling with fury; her perky breasts heaving; her self-righteous nipples..."," Wait. While no one wants to see a, uh, coyote wearing a little hard hat more than me, remember: Zoey's protest could still shut your whole project down.  Dude, that's my girlfriend."
Barney," Point is, we are taking her and The Arcadian down. Am I right, Teddy Westside?"," Dude, that's my girlfriend.  You know it."
Barney," Glad to know she's also mouthy in a good way. What up? Dude, that's his girlfriend."," Okay. See, that's so weird to me. One second you're defending Zoey, and the next, you're talking about her going down.  Isn't it tough dating the woman that's trying to prevent your building from being built?"
Barney," Not only do you quit the job I stuck my neck out to get you, now you sabotage the project I'm in charge of? Is this because I brushed Lily's boob with my elbow, the other day?"," Listen, um, I hate to go up against my two best friends, but... I really, I really need this right now. I mean, we're, we're cool, right?  That was on purpose!"
Barney, I mean this is really like...," That was on purpose!  Barney, please..."
Barney, No. I' was... I was..., Barney! Your wife just called from the hospital! It's a boy!  This went on for days.
Barney, Congratulations. You're about to be the 250th girl that Barney has slept with.," This went on for days.  Pfff. Try 283. 250 was months ago. No, no, no. No, I mean, you're totally 250, baby. No, don't.(The girl leaves)"
Barney," Pfff. Try 283. 250 was months ago. No, no, no. No, I mean, you're totally 250, baby. No, don't.(The girl leaves)"," Congratulations. You're about to be the 250th girl that Barney has slept with.  Oh, bye-bye."
Barney, Are you sure it doesn't taste like anything else?," Ah, yes... the sweet, smoky taste of victory.  That's it!"
Barney, Kent! Kent!," That's it!  Oh, God! Ow... Why would you do that to your own jacket?!"
Barney," That's what you get, you traitor!"," Oh, God! Ow... Why would you do that to your own jacket?!  Oh, really? Really?"
Barney, Yeah. Really.," Oh, really? Really?  Really. That... what..."
Barney," I'm a B-plus. My whole life, I was hoping to be an A, and I'm a B-plus. And I'm okay with that."," Ten, nine, eight...  Happy New Year!"
Barney," Hey there, darlin'. How you doin'? Ah, is this your sister? Mmm... Beautiful. Mmm..."," The crazy old host of Family Feud, who greeted women by kissing them on the mouth.  Hey, where are our chicken wings?"
Barney, Show me chicken wings!," Hey, where are our chicken wings?  Good order, Ted! Good order!"
Barney, Do you know what I had to do to get you that job?, I-I guess. That... seems like a whole other thing. We need a drink that will start a fight.  Do you know what I had to do to will myself to show up every day?
Barney," What, wear a wrinkled suit and not give a damn about what your hair looked like?", Do you know what I had to do to will myself to show up every day?  I showed up with wet hair once! Once!
Barney," Oh, my God."," I showed up with wet hair once! Once!  Well, here we are. I had a reservation at a four-star inn overlooking the ocean but, uh... How can that compete with such a beautiful, magnificent hotel? Welcome to The Arcadian. So here's the deal. If you can last until sunrise in your precious Arcadian, I'll join your side."
Barney," Ever since my father walked out on my childhood, I've had serious abandonment issues. You walking out on me like that..."," See, ever since the death of my father, I have been drawn to the idea of preservation. That's why The Arcadian speaks to me.  Oh God, I didn't even think of that..."
Barney," It made me wonder, What could I have done to make him stay?"," Oh God, I didn't even think of that...  Look, you didn't do anything wrong. It wasn't you, Barney."
Barney, That's what everyone keeps saying but people just keep leaving me.," Look, you didn't do anything wrong. It wasn't you, Barney.  Wow. That got real o'clock."
Barney, Your place or mi... Your place or mi... Le-Let's go to your place. Mm.," What's the worst thing they could possibly drink right now?  Kids, don't drink tequila."
Barney, I love you.," I love you.  Uh, no. N-Not right..."
Barney," Uh, no. N-Not right..."," I love you.  You know, I guess this place isn't so bad."
Barney, You have some coffee? So I can throw it in this traitor's face?," Morning. Who wants breakfast?  Oh, yeah? Hey! Hey! Do you guys have some pancakes, because I... would really like some pancakes. They're fantastic. Let's be honest, I love them. But I hate this guy!"
Barney," I love you. Uh, no. N-not right..."," I love you.  Carl, a round of champagne."
Barney," What kind of dirtbag doesn't stand by his best friends, but instead sides with some self-righteous bitch with a pointless cause and a megaphone?"," We gave them one drink too many. They must've blacked out and forgotten the whole thing.  Dude. That's my girlfriend. And you know what? I'm on her side now, too."
Barney," Whoa, whoa, you have got to be kidding me. Ted..."," Dude. That's my girlfriend. And you know what? I'm on her side now, too.  Okay, what drink can fix this?"
Barney," Okay, okay. A couple of things. Lily, how'd I do?", And she hasn't since.  Nailed it.
Barney," Secondly, Ted, I'm sorry I said mean things about Zoey. Are you really going to walk away from this project just because you're mad at me?"," Nailed it.  It's not because I'm mad at you. Barney, The Arcadian was designed by a guy named John Clifford Larrabee. And even though he's been d*ad for half a century, it's my duty, architect to architect, to keep his work alive. Please tell me a little part of you understands."
Barney, I understand. Zoey has magic lady bits.," It's not because I'm mad at you. Barney, The Arcadian was designed by a guy named John Clifford Larrabee. And even though he's been d*ad for half a century, it's my duty, architect to architect, to keep his work alive. Please tell me a little part of you understands.  What?"
Barney," Zoey's lady bits... are magic, and that's how she controls your mind. You see, every few hundred millennia, lady bits leap forward..."," What?  I know you're only just getting started, but this is already gross."
Barney, I once knew such a girl.," I know you're only just getting started, but this is already gross.  It was last call. In this very bar."
Barney, It was last call. In this very bar., I once knew such a girl.  What...?! No... What?!...No... What?!
Barney, What...?! No... What?!...No... What?!," It was last call. In this very bar.  Um... thank you for, um, not using a first name in that story."
Barney, Come on. This is so about the girl.," Barney, this is about the building.  Okay, fine. It's about the girl! I am doing this for Zoey! I'm in love with her. Look, I know it's early, but there is a very good chance Zoey might be the mother of my children. So, in addition to doing this for John Clifford Larrabee, I'm also doing this for Luke and Leia."
Barney," Oh, you're not sorry now, Ted Mosby. But you will be. You... will... be. (laughing harder and louder) That's how you do an evil laugh. Ciao for now."," Not if I knock down her favorite building, she isn't. Barney, I'm sorry.  Now, kids, you remember Arthur Hobbs, Barney and Marshall's old boss at GNB? Well, Arthur was going through a divorce and taking it kind of hard."
Barney," Hi, Arthur. Everything okay?"," Now, kids, you remember Arthur Hobbs, Barney and Marshall's old boss at GNB? Well, Arthur was going through a divorce and taking it kind of hard.  No, everything's not okay. My stupid wife got custody of Tugboat. God, I should have kept her hidden in a cage in the basement."
Barney, Isn't that animal cruelty?," No, everything's not okay. My stupid wife got custody of Tugboat. God, I should have kept her hidden in a cage in the basement.  I'm talking about my wife."
Barney," Oh. That's fine, then. So listen, you know Ted, the architect?"," I'm talking about my wife.  Yeah, I know your friend Ted."
Barney," So, if Ted stood up at that big meeting tomorrow and said that he thought The Arcadian should be a landmark... You wouldn't just f*re him, would you?(laughing uncomfortably)Right? You wouldn't just... You wouldn't just... yeah..."," Yeah, I know your friend Ted.  No, Barney. I wouldn't just f*re him. I'd also f*re you."
Barney, Come again for Big Fudge?," No, Barney. I wouldn't just f*re him. I'd also f*re you.  Can you believe that?! I can't be unemployed, Robin! My job is my identity; It's who I am. It gives me the confidence I need to convince girls I'm a fighter pilot."
Barney," Can you believe that?! I can't be unemployed, Robin! My job is my identity; It's who I am. It gives me the confidence I need to convince girls I'm a fighter pilot.", Come again for Big Fudge?  I-I don't understand. Why would he f*re you?
Barney, I don't understand. Why would you f*re me?, I-I don't understand. Why would he f*re you?  Have you already forgotten how Mosby got that job?
Barney, By being the best architect available?, Have you already forgotten how Mosby got that job?  No.
Barney, By... being Latino?, No.  No. Let me refresh your memory. We were in this very room.
Barney," Guys, I'm telling you, if Ted Mosby isn't fantastic, f*re me.", No. Let me refresh your memory. We were in this very room.  Damn it! I was kidding?
Barney, Damn it! I was kidding?," Guys, I'm telling you, if Ted Mosby isn't fantastic, f*re me.  I'm not kidding! Oh, by the way, Arthur, uh, how are things with you and your wife?"
Barney," I'm not kidding! Oh, by the way, Arthur, uh, how are things with you and your wife?"," Damn it! I was kidding?  Really good. In fact, I just put all my assets in her name. Smartest thing I've ever done."
Barney," We'll end up out of a job, all thanks to some stupid, only sort of awesome lion head."," Yeah.  Better get used to that lion head. As of tomorrow, it's gonna be there till the end of times. And all because of my sweet, sweet rhymes."
Barney, We should totally buy a bar!, What are we gonna do? We should buy a bar.  We should absolutely totally buy a bar!
Barney," The only court where you show up, then get served.", I'll allow it!  Ho! You're judged by a jury of your beers.
Barney," Oh, this ought to be good."," I don't know, homegirl is pretty diabolical. If there is a plan that'll get us out of this, it's somewhere inside this butter churn. She'll think of it. I'm just gonna sit here... and watch it happen.(Lily starts to jiggle)And she's got it! Lily, what's the plan?  And then Lily told us her plan."
Barney," Oh, this is good!", And then Lily told us her plan.  We have to find Arthur right now.
Barney," Hey, Arthur!"," What is so difficult about this?! Tugboat figured this out in, like, five minutes. This is bush league!  Oh, cute dog!"
Barney," Listen, Arthur, Marshall's wife has an idea for how we can save, not saving The Arcadian."," No! Tugboat, my other dog, that was a cute dog. This little disappointment is nothing but a cheap facsimile. I said it! Yeah, my love is reserved for dogs that go to the bathroom on command instead of wasting my time!  Oh, his wife has an idea. Let me tell you about wives, okay? They leave you and take your best friend with them. You're not Tugboat! You'll never be Tugboat!"
Barney," Uh... Hey, Arthur?"," Oh, his wife has an idea. Let me tell you about wives, okay? They leave you and take your best friend with them. You're not Tugboat! You'll never be Tugboat!  I guess this one's kind of cute or whatever. So... so what's the idea?"
Barney, Dibs.," Okay, first hear my demands. One, Ted and Barney keep their jobs. Two, when you guys do finally blow up The Arcadian, one of them gets to push the button.  Fine! What's the idea?"
Barney," I don't know, she may have been right about that lion's head. It gave The Arcadian a regal elegance. Then again, it goes really nice with my duvet.(He takes out a normal size screw driver)I hope I used the right screws."," Okay, you don't have to hold back anymore. You may now say what you really think of Zoey."
Barney, I want to press it!, I want to press the button to blow up The Arcadian!  I want to press it!
Barney, I want to press it!," I want to press it!  Guys, I dated you both, and neither of you is good at pressing or even finding the button. After some awkward pawing around, that building's going to fake an implosion, say, Baby, that was great and go to sleep."
Barney, She means you. I want to press it! I'm gonna press it!," Guys, I dated you both, and neither of you is good at pressing or even finding the button. After some awkward pawing around, that building's going to fake an implosion, say, Baby, that was great and go to sleep.  It's just a button, okay? Can we just talk about something else, please?"
Barney," You know what might... make you feel better, buddy?"," Don't worry, we're not. I just, I feel bad Zoey's having such a hard time.  I'm not letting you press the button."
Barney, I want to press the button!, I'm not letting you press the button.  You're not pressing the button! It's my button!
Barney, Yeah. Getting to stand next to me while I press the button. That is going to be legend... wait for it...dary adjacent. Legendary adjacent!," Hey, Mr. Architect, big day for you tomorrow, huh?  You okay?"
Barney," Are these people Irish, Polish, blondes... what are we dealing with here?"," 50,000 lightbulbs! What if this one's too bright? What if this one flickers and gives everyone a weird headache? Do you know how many people it takes to change 50,000 lightbulbs?  There's just-- there's so many decisions to be made. What if I make all the wrong ones and my building just sucks?"
Barney, Not possible. Your building is new. And I have one rule: New is always better., There's just-- there's so many decisions to be made. What if I make all the wrong ones and my building just sucks?  You can't keep saying you have one rule if they're always different rules.
Barney," Ah, but new is always better is my oldest rule, which makes it the best."," You can't keep saying you have one rule if they're always different rules.  Hi, Marsh."
Barney," Oh, hey, buddy."," Hi, Marsh.  Hey. Everything okay?"
Barney, I wonder what end it's coming out of Lily right now., I know. I just said that you had the sniffles. No one is picturing anything but little red-nosed you under a blankie with some hot tea.  I bet it's her tushie.
Barney," I bet it's both. Hey, speaking of expl*si*n... enough already, Ted! That button's mine!"," I bet it's her tushie.  Yeah, fine, okay."
Barney," I got you this job, so I... Say what?"," Yeah, fine, okay.  Whatever. It's yours. I gotta run.(Ted leaves the Bar)"
Barney, You...," Whatever. It's yours. I gotta run.(Ted leaves the Bar)  Hello?... Yes, it is.(To Lily)It's Bloom, Greenberg and Associates. They want me to come interview.(Lily throws up)I know it's risky to go, but this is the best environmental law firm in New York. It's my dream job.(Lily throws up)That's a great idea, babe. I'll ask them.(In his phone)Hey, is it at all possible, could I come in on Monday?... Okay, I'll, I'll see you at 5:00.(Marshall hangs up)Thank you. I love and believe in you, too, baby."
Barney, Who's that from?, Why would Ted just give up the button like that? And he forgot his phone. See you in an hour.  Zoey. They're meeting for coffee. Ted's getting back together with her!
Barney, Why would Ted get back together with Zoey? He's doing great.," Zoey. They're meeting for coffee. Ted's getting back together with her!  After a breakup, we all think we're doing great. Sometimes the tiniest trigger can unravel you and send you crawling right back."
Barney," No, I refuse to believe that Ted is getting back with Zoey because of lightbulbs."," After a breakup, we all think we're doing great. Sometimes the tiniest trigger can unravel you and send you crawling right back.  Uh, Ted's gone back for less."
Barney," Ted, I only have one rule."," Bro.  But I can't reach the worst part.(He picks his phone and calls someone)Hi, Karen. Want to get coffee sometime?"
Barney, We've got to stop Ted. Where are they meeting?," Can... I... borrow... an adult diaper?  Okay, Zoey wrote, Meet me at 6:00, where it all began, where you gave me the orchid at the intersection."
Barney," Well, that's good. All we have to do is think back to the time Ted told us about his first date with Zoey."," Okay, Zoey wrote, Meet me at 6:00, where it all began, where you gave me the orchid at the intersection.  Amazing first date with Zoey! We met at the intersection...(The rest is unintelligible)"
Barney, You weren't listening either?," Aw, that's sweet.  I was in a coma. I mean, who pays attention to that sappy romantic crap?"
Barney, Lily!," I was in a coma. I mean, who pays attention to that sappy romantic crap?  Yeah, I wasn't listening, either. Ted really can go on about a bitch."
Barney, That's the intersection., Got it. Ted's at...(Lily runs to the bathroom and throws up)Oh... Ted's at Smith and Ninth Street.  That's in Brooklyn. How are we ever gonna get there in time?
Barney, Way ahead of ya., That's in Brooklyn. How are we ever gonna get there in time?  Hello!
Barney, I know. They're a total train wreck., I can't believe Ted's getting back together with Zoey.  Unmitigated disaster.
Barney," Yeah, almost as bad as us."," Worst couple ever.  We were a mess. Do you remember how awful I looked by the end? My hair was falling out, my skin was gray, my back was hunched."
Barney," What about me? I got so fat, at the end of a date, you'd unhook my bra."," We were a mess. Do you remember how awful I looked by the end? My hair was falling out, my skin was gray, my back was hunched.  You were the only boyfriend I ever motorboated."
Barney," Thank God we're not sentimental saps who panic and get back together. Seriously, why would people do that?", You were the only boyfriend I ever motorboated.  I guess I get it.
Barney, What do you mean?," I guess I get it.  Well, no matter how bad things got... Ted really did love Zoey for a minute there. Didn't he?"
Barney," Yeah... he did. And... she loved him, too. Didn't she?"," Well, no matter how bad things got... Ted really did love Zoey for a minute there. Didn't he?  Yeah, she did."
Barney, Maybe this isn't the intersection.," Okay, where the hell are they?  Well, maybe it is and we're too late. Man, I wish we'd gone to Brooklyn sooner."
Barney, She's alone! There's still time! But where the hell is Ted?," Across the street at the Intersection. So, uh, you guys... want to buy some weed or...?  Wait a minute. On their first date, he brought her an orchid. How much do you want to bet he's gonna do it again?"
Barney," Brilliant. But wait, he had a huge head start on us. There's no way he's still in there unless he spent a half an hour picking out the perfect orchid."," Wait a minute. On their first date, he brought her an orchid. How much do you want to bet he's gonna do it again?  Thanks, Julia! You know what? Let me see the pink lady slipper again.(He goes back inside)"
Barney, But... it's a mistake.," Look, Ted, the future is scary. But you can't just run back to the past because it's familiar. Yes, it's tempting.  You're right.(Ted stops an elderly woman who was about to enter the Intersection)Um, excuse me. Can you give this to the blonde sitting alone in there and tell her Ted's really sorry? Also... indirect sunlight. Don't overwater. Half a cup a week is more than enough.(The elderly woman enters and gives theflowers to a blonde sitting alone, but not the right one)No. Hi."
Barney, He is.," Okay, hotshot. Mr. Stinson. Who's gonna do the honors?  You sure?"
Barney, Yeah. You earned it., You sure?  All clear!
Barney, Always.," Hey, new is always better, right?  Ten, nine, eight..."
Barney," It's just a button. Can we talk about something else, please? (Barney sees Norah, Robin says something to him that we cant hear, then Barney walks up to Norah)Norah.", I'm proud of you for giving Ted the button. It meant a lot.  Hi.
Barney, How you been?, Hi.  Fine.
Barney," Look, I don't know why you would possibly say yes to this, but would you want to grab a cup of coffee with me sometime? 20 minutes. I was such a jerk to you. You can spend the entire time calling me every dirty name in the book.", Fine.  I speak four languages. I'm gonna need more than 20 minutes.
Barney," I'll call you. You look beautiful, by the way. And here I thought it was too late for sundresses."," I speak four languages. I'm gonna need more than 20 minutes.  It's never too late, Barney."
Barney, Challenge accepted.," It's never too late, Barney.  Best man? You're being summoned."
Barney, What do you think of this tie?," Geez, what now?(He goes inside, enters a room)I heard the groom needed me."
Barney, What do you think of this tie?," Children, if there is a major theme in this story, and I swear, it's almost, really, not quite at the end of the story.This is timing. The timing makes all the difference. For example, I never met your mother if it was not for a wedding.The last of the weddings that I thought would be.  Thank you, God. Barney Stinson needs you just before her marriage, is that there must be a d*ad prost*tute in the closet, right?"
Barney, This one is better?," Thank you, God. Barney Stinson needs you just before her marriage, is that there must be a d*ad prost*tute in the closet, right?  The tie is well, and you know, this is perfectly normal pinball shortly before his marriage."
Barney," I'm not scared. It's just that I think once I'd put this tie, I could never remove it. I should wear it again and again. And of course this tie is fine now, but how I will cope when it becomes big and it annoy me? Do I made a mistake? Is what I would have been happier with the other tie? Ted, I can tell you a big secret?"," The tie is well, and you know, this is perfectly normal pinball shortly before his marriage.  Yeah, sure."
Barney, I do not really talk about the tie.," Yeah, sure.  Yeah, I realized that Barney."
Barney, I wonder if this will be a disaster. And if it was the worst of all marriage?," Yeah, I realized that Barney.  Impossible. It has already been the worst of all marriage."
Barney, That of Punchy., Impossible. It has already been the worst of all marriage.  Marshall has really ruined all that.
Barney," Yeah, no problem, of course.", Hi. Guys before you go that you bother to read my toast for the wedding?  Ok
Barney, Woow., Ok  There are several different versions.
Barney," Ted, you can h*t you something else to this marriage.Let the big binder. The only thing you have to bring it to Cleveland."," Oh, not that much. Now I am a total disaster for all my old high school friends. And a lot of people in Finland are the big stuff. This is why I have to type this toast.  This fall I became the youngest designer in the history of New York by building a skyscraper. This earned me a brilliant article in a magazine. I plan to frame it. Uncle Barney had different plans."
Barney," Here's your speech. In single file, girls. No big.", This fall I became the youngest designer in the history of New York by building a skyscraper. This earned me a brilliant article in a magazine. I plan to frame it. Uncle Barney had different plans.  This is ridiculous.
Barney," Yeah, you're right. This is Cleveland. In single file, girls.", This is ridiculous.  I will not Punchy's wedding to brag... cover of a magazine.
Barney, I'll call you.," Children, you remember Nora. But the other day...  It's never too late, Barney."
Barney, I did not call.," Or you called? It's not that I want to know. So what? I do not care. You did?  Slim, Barney. I was really, really, really for both of you.Who wants chicken wings?"
Barney," I'm not a wimp. Nora wanted a professional. Not me.That's it. And yes, Robin, I want chicken wings."," Me. Or maybe we should make the hot sauce on Barney, now that's a sissy.  Cannibal."
Barney," Stand ready, Cleveland. The last guy who has conned you so hard and then disappeared was LeBron James.", So we all went to my hometown where we had planned to celebrate the marriage of Punchy. Uncle Barney had other plans.  You're going to try to make you anybody here?
Barney, What?," You're going to try to make you anybody here?  My God, Barney, tonight is a magical night between the annoying friend of Ted and that is what this-face. A little respect."
Barney," It's not just be someone. This is a market survey. You see, my legendary success rate of 83%..."," My God, Barney, tonight is a magical night between the annoying friend of Ted and that is what this-face. A little respect.  17. He always reverse."
Barney,"... never happens by accident. Each technique used to drag a woman has been thoroughly field tested. By eliminating improper techniques in small markets like Cleveland. I know which will go to New York. For example, tonight marks the inauguration of the escaped prisoner. Do prisoners on the run are sexy?"," 17. He always reverse.  No, no."
Barney, We'll never know unless I try tonight.," No, no.  Schmosby! Oh! Shit head! What's up?!"
Barney," Prisoners on the run are not sexy. At the same time it was a faulty concept. Next step, the patient zero."," During the season of super bowl, but if they mean the super bowl. Go Vikings.  Lily, you go getting drunk tonight."
Barney," Wait, wait, wait, before you leave, please do respond to this survey to help me better to seduce you in the future.What does not work for you in this game of seduction? Does A do not you think that I hold a bailiff of the world? B or fingernails disgusts you? (He shows her nails, very long and the girl goes away) Sea..."," You're more drunk than I thought. I mean, look at this type.  Eager to hear your toast, Schmosby."
Barney," Take that. Shows them how much you're great. Say your ad, not ashamed, say that."," Yes, everyone encourages you. Plus some new friends from Finland. Hey, good luck, Schmos.  I've told you, I'm not here to brag, ok?"
Barney," It does not work for you because A vampires are offside, B or pretend that I invented Facebook was a bit too?", Really? That's why he tries to Lebron anything that moves?  You're the reason why he never called Nora. You're the reason why he only tests tonight. And you're the reason why he continues to try to impress. Chemistry.
Barney," I know what you gonna say. Show in Cleveland, how it goes."," Well. Barney, just to make things clear...  Barney... I..."
Barney," Sorry. Oh, my God, this is Nora. She finally ended up reminding me."," Barney... I...  Wait, you said you'd never recalled."
Barney," I lied. I called, like, five times. Wait, wait! You guys you know better than anyone how I show this stuff. Will you help me please? I would like just once to see what it feels like when you do not quite fair."," Wait, you said you'd never recalled.  Yeah."
Barney, Hi Nora. Thank you for reminding me. The reason I'm calling..., Yeah.  To tell you how I feel.
Barney, To tell you how I feel., To tell you how I feel.  I know it did not work the first time...
Barney, I know it did not work the first time..., I know it did not work the first time... ... and it makes no sense...
Barney,... and it makes no sense...,... and it makes no sense... ... but I can not help thinking that goes well together.
Barney,... but I can not help thinking that goes well together.,... but I can not help thinking that goes well together.  Is there a part of you that wants to try again?
Barney, Is there a part of you that wants to try again?," Is there a part of you that wants to try again?  Baby, I can not do that. I have to tell someone that we are pregnant."
Barney, Oh! Oh!, For real.  A little attention everyone! This is the time for which we are all here tonight. The speech Schmosby!
Barney," I chose the right tie, huh?"," No marriage will be as bad as that one, huh?  You've nailed. And be glad it is not the tie-duck. Oh, the tie-duck."
Barney," You're a good best man, Ted. You'll cry during the toast, right?"," This is a good story. I will return. We are not even close to the end.  Oh, I'll cry too."
Barney, Between.," Oh, I'll cry too.  Ted, the bride wants to see you. Seriously? Will you be wearing this tie?"
Barney," Oh, nothing. I must have coffee with Nora. She is still angry, so I need some sympathy points. She loves musicals, so I'll tell him that I fell off stage during a performance of Man of La Mancha. What do you think?", What happened to your leg?  Lose the cast.
Barney, A one-man show... I love it!, Lose the cast.  Let us be clear... this woman is angry against you because you lied to him. So your solution is to claim that you broke your leg?
Barney," You're right. A cervical neck brace! Thank you, Lil. I should have to talk to you soon. I trained all day with these crutches and one who has left in my hall is likely to need it."," Let us be clear... this woman is angry against you because you lied to him. So your solution is to claim that you broke your leg?  Well, I have good news. As you know, I recently decided to start out and see the girls."
Barney," Hi Nora, thank you for coming."," The next night, Barney and Nora saw each other for a coffee.Fortunately, without the neck brace ridiculous.  What happened to your neck?"
Barney," My naked...? Oh, that's nothing. I was playing in a One Man Show at Fiddler. There was this scene..."," What happened to your neck?  Wow, this one has a beautiful chest."
Barney," What? Where? Oh, and shit."," Wow, this one has a beautiful chest.  Breasts..."
Barney," Wait, Nora, waiting... No, please. I'm sorry.", Breasts...  What is wrong with you? What kind of people need to lie like that?
Barney," Someone who likes you, really. And suspicious, and probably accurately you do it over more later, and therefore he feels the need... I'm sorry, you spoke of this fantastic pair of tits, right? Because I seek, and I do not see them."," What is wrong with you? What kind of people need to lie like that?  I just had two rencards following. With two adorable girls, four cappuccinos and wait... (2 minutes later...) I do not know which was the best. Here are the girls: Jessica is a student in Rhode Island, she traveled around the world, speaks four languages and plays the piano. Claire and fought for the bill. So I do not know. It is t*rture. You see, the two girls have the potential to be really special. They both deserve a second round."
Barney," Okay, I did not know. Mea culpa. So, from now, more lies. I never lie to you. I'm serious. Ask me anything.", Let me clarify something for you. I do not date guys who lie to me.  OK Have you ever managed to get in bed with a woman that you lied?
